,Selection,High Freq (Hz),File Offset (s),filename,duration,marginals
1145,1245,47.6,50213.5528,nn04a_20180608_000000.wav,3.205,
1146,1246,37.1,50355.7639,nn04a_20180608_000000.wav,3.652,
1147,1247,33.6,50501.441,nn04a_20180608_000000.wav,3.317,
1148,1248,38.3,51488.944,nn04a_20180608_000000.wav,3.131,
1149,1249,51.746,51492.3941,nn04a_20180608_000000.wav,4.612,
1150,1250,44.264,51499.6225,nn04a_20180608_000000.wav,8.293,marginal
1151,1251,36.577,51510.553,nn04a_20180608_000000.wav,1.578,marginal
1152,1252,38.3,54048.14900000001,nn04a_20180608_000000.wav,4.51,marginal
1153,1253,38.3,54873.0186,nn04a_20180608_000000.wav,4.919,
1154,1254,37.1,55075.1553,nn04a_20180608_000000.wav,4.659,
1155,1255,40.6,55241.18,nn04a_20180608_000000.wav,5.59,
1156,1256,41.8,55402.4719,nn04a_20180608_000000.wav,5.367000000000001,
1157,1257,37.1,55405.9377,nn04a_20180608_000000.wav,3.727,
1158,1258,37.1,55414.8447,nn04a_20180608_000000.wav,5.0310000000000015,
1159,1259,43.514,55426.8145,nn04a_20180608_000000.wav,2.254,marginal
1160,1260,35.315,55430.4587,nn04a_20180608_000000.wav,2.592,marginal
1161,1261,40.36,55446.5879,nn04a_20180608_000000.wav,2.1790000000000003,marginal
1162,1262,31.532,55447.715,nn04a_20180608_000000.wav,1.653,marginal
1163,1263,29.302,55453.8636,nn04a_20180608_000000.wav,1.331,marginal
1164,1264,36.0,55460.4967,nn04a_20180608_000000.wav,3.354,
1165,1265,45.405,55461.3155,nn04a_20180608_000000.wav,2.592,
1166,1266,33.6,55464.3726,nn04a_20180608_000000.wav,2.6830000000000003,
1167,1267,47.382,55468.6972,nn04a_20180608_000000.wav,2.757,
1168,1268,30.2,55471.7142,nn04a_20180608_000000.wav,2.236,
1169,1269,40.6,55472.5714,nn04a_20180608_000000.wav,2.795,
1170,1270,32.558,55533.4658,nn04a_20180608_000000.wav,1.938,marginal
1171,1271,36.047,55573.8261,nn04a_20180608_000000.wav,2.758,
1172,1272,46.512,55586.236,nn04a_20180608_000000.wav,1.901,
1173,1273,46.758,55594.6393,nn04a_20180608_000000.wav,3.769,
1174,1274,35.536,55602.5771,nn04a_20180608_000000.wav,1.907,marginal
1175,1275,34.289,55609.8055,nn04a_20180608_000000.wav,3.858,
1176,1276,36.047,55658.5341,nn04a_20180608_000000.wav,1.528,
1177,1277,33.721,55662.2981,nn04a_20180608_000000.wav,1.156,marginal
1178,1278,50.0,55663.0808,nn04a_20180608_000000.wav,1.416,marginal
1179,1279,36.047,55666.3602,nn04a_20180608_000000.wav,4.062,
1180,1280,33.203,55757.3262,nn04a_20180608_000000.wav,2.947,marginal
1181,1281,32.558,55835.1429,nn04a_20180608_000000.wav,2.3480000000000003,
1182,1282,36.047,55863.8012,nn04a_20180608_000000.wav,1.5659999999999998,
1183,1283,36.047,55867.1925,nn04a_20180608_000000.wav,2.3480000000000003,
1184,1284,34.884,55932.3726,nn04a_20180608_000000.wav,1.938,marginal
1185,1285,33.721,55995.5404,nn04a_20180608_000000.wav,2.72,
1186,1287,35.9,2887.9006,nn04c_20180308_000000.wav,4.472,
1187,1288,26.913,2939.1427,nn04c_20180308_000000.wav,4.77,marginal
1188,1289,30.3,2954.9440000000004,nn04c_20180308_000000.wav,5.143,marginal
1189,1290,34.289,2964.2855,nn04c_20180308_000000.wav,7.355,
1190,1291,27.1,2981.6273,nn04c_20180308_000000.wav,2.758,marginal
1191,1292,42.3,3660.8571,nn04c_20180308_000000.wav,6.634,
1192,1293,30.018,29185.677000000003,nn04c_20180308_000000.wav,4.584,marginal
1193,1294,44.88800000000001,29340.3308,nn04c_20180308_000000.wav,4.82,marginal
1194,1295,32.2,29346.4473,nn04c_20180308_000000.wav,3.988,marginal
1195,1296,27.431,57653.3664,nn04c_20180308_000000.wav,4.025,marginal
1196,1297,31.054,58165.0435,nn04c_20180308_000000.wav,7.3039999999999985,marginal
1197,1298,30.9,60736.3602,nn04c_20180308_000000.wav,9.056,
1198,1299,29.6,60895.7887,nn04c_20180308_000000.wav,2.012,marginal
1199,1300,32.2,60986.8322,nn04c_20180308_000000.wav,7.677,
1200,1301,30.9,61178.4967,nn04c_20180308_000000.wav,7.192,
1201,1302,41.0,61271.6645,nn04c_20180308_000000.wav,2.422,marginal
1202,1303,29.6,61346.0497,nn04c_20180308_000000.wav,7.713999999999999,
1203,1304,41.6,62151.2794,nn04c_20180308_000000.wav,8.236,
1204,1305,45.4,62725.3415,nn04c_20180308_000000.wav,6.186,
1205,1306,34.7,63286.6955,nn04c_20180308_000000.wav,6.745,
1206,1307,32.2,63785.441,nn04c_20180308_000000.wav,7.491,
1207,1308,44.8,68759.2919,nn04c_20180308_000000.wav,6.447,
1208,1309,31.5,69697.0061,nn04c_20180308_000000.wav,4.025,
1209,1346,41.1,56514.428,nn05a_20180531_000000.wav,8.174,
1210,1347,41.1,56761.061,nn05a_20180531_000000.wav,8.559,
1211,1348,44.3,56816.773,nn05a_20180531_000000.wav,5.777,
1212,1349,39.6,56905.78,nn05a_20180531_000000.wav,6.077000000000001,
1213,1350,44.3,56966.67,nn05a_20180531_000000.wav,8.559,
1214,1351,39.6,57082.023,nn05a_20180531_000000.wav,8.559,
1215,1352,44.3,57181.9,nn05a_20180531_000000.wav,7.746,
1216,1353,42.7,57305.084,nn05a_20180531_000000.wav,8.987,
1217,1354,41.1,57448.56200000001,nn05a_20180531_000000.wav,8.602,
1218,1355,39.6,57694.682,nn05a_20180531_000000.wav,8.816,
1219,1356,39.099,58009.481,nn05a_20180531_000000.wav,4.254,
1220,1357,39.6,58541.949,nn05a_20180531_000000.wav,6.376,
1221,1358,39.6,58835.82900000001,nn05a_20180531_000000.wav,4.493,marginal
1222,1359,42.7,59070.83,nn05a_20180531_000000.wav,4.408,
1223,1360,42.7,59651.777,nn05a_20180531_000000.wav,3.209,
1224,1361,41.1,60000.377,nn05a_20180531_000000.wav,4.707,marginal
1225,1362,44.3,60165.458,nn05a_20180531_000000.wav,2.995,
1226,1363,44.3,60475.001,nn05a_20180531_000000.wav,6.034,
1227,1374,40.1,1854.7826,nn05a_20181217_000000.wav,1.789,marginal
1228,1375,38.8,1917.7639,nn05a_20181217_000000.wav,1.715,
1229,1376,43.4,1925.1801,nn05a_20181217_000000.wav,3.204,
1230,1377,42.7,2122.9938,nn05a_20181217_000000.wav,3.019,
1231,1378,44.0,8326.5837,nn05a_20181217_000000.wav,2.5340000000000003,marginal
1232,1379,59.8,13642.8446,nn05a_20181217_000000.wav,3.689,
1233,1380,40.1,34389.9503,nn05a_20181217_000000.wav,2.087,marginal
1234,1381,41.4,66491.6646,nn05a_20181217_000000.wav,6.894,
1235,1382,37.5,68201.4409,nn05a_20181217_000000.wav,4.51,
1236,1383,36.2,68317.8261,nn05a_20181217_000000.wav,2.459,marginal
1237,1384,40.1,68463.1676,nn05a_20181217_000000.wav,2.571,
1238,1385,39.4,68466.4844,nn05a_20181217_000000.wav,4.546,
1239,1386,36.16,20389.1006,nn05a_20190102_000000.wav,1.881,marginal
1240,1387,36.69,21388.7958,nn05a_20190102_000000.wav,1.635,marginal
1241,1388,35.5,53630.907,nn05a_20190102_000000.wav,5.18,marginal
1242,1389,35.5,54231.7268,nn05a_20190102_000000.wav,2.46,marginal
1243,1390,35.5,54376.3602,nn05a_20190102_000000.wav,1.602,marginal
1244,1391,41.4,54699.9131,nn05a_20190102_000000.wav,6.0,
1245,1392,38.8,54792.9318,nn05a_20190102_000000.wav,3.5780000000000003,
1246,1393,32.9,54882.7083,nn05a_20190102_000000.wav,3.5780000000000003,
1247,1394,41.4,55047.0188,nn05a_20190102_000000.wav,3.839,
1248,1395,38.8,56075.5903,nn05a_20190102_000000.wav,4.062,marginal
1249,1396,34.8,57126.96900000001,nn05a_20190102_000000.wav,3.95,marginal
1250,1397,39.4,57973.379,nn05a_20190102_000000.wav,3.465,marginal
1251,1398,40.8,58000.9192,nn05a_20190102_000000.wav,1.379,marginal
1252,1399,63.1,58527.1678,nn05a_20190102_000000.wav,7.1179999999999986,
1253,1400,50.6,58529.4783,nn05a_20190102_000000.wav,4.2860000000000005,
1254,1401,55.2,58548.7083,nn05a_20190102_000000.wav,4.435,
1255,1402,65.7,58552.2486,nn05a_20190102_000000.wav,5.888,
1256,1403,50.0,58557.2051,nn05a_20190102_000000.wav,5.3660000000000005,
1257,1404,42.1,58561.3417,nn05a_20190102_000000.wav,2.721,marginal
1258,1405,48.6,58565.2175,nn05a_20190102_000000.wav,1.081,
1259,1406,65.1,58567.1554,nn05a_20190102_000000.wav,5.739,
1260,1407,48.6,58571.3665,nn05a_20190102_000000.wav,3.5780000000000003,
1261,1408,49.3,58573.7889,nn05a_20190102_000000.wav,4.136,
1262,1409,58.5,58577.4783,nn05a_20190102_000000.wav,4.621,
1263,1410,59.85,58592.4969,nn05a_20190102_000000.wav,3.536,
1264,1411,40.1,58604.6833,nn05a_20190102_000000.wav,3.391,
1265,1412,103.8,58606.8821,nn05a_20190102_000000.wav,1.922,
1266,1413,55.9,58610.0871,nn05a_20190102_000000.wav,5.776,
1267,1414,43.4,58618.9566,nn05a_20190102_000000.wav,4.435,
1268,1415,39.4,58628.4598,nn05a_20190102_000000.wav,2.721,
1269,1416,45.4,61119.9504,nn05a_20190102_000000.wav,6.522,marginal
1270,1417,35.5,66778.174,nn05a_20190102_000000.wav,1.528,marginal
1271,1418,104.276,23032.7595,nn05a_20190218_000000.wav,8.775,
1272,1419,38.6,25810.5115,nn05a_20190218_000000.wav,4.3260000000000005,marginal
1273,1420,39.3,31685.9999,nn05a_20190218_000000.wav,2.186,marginal
1274,1421,37.9,50478.1394,nn05a_20190218_000000.wav,2.93,marginal
1275,1422,38.6,50612.6976,nn05a_20190218_000000.wav,2.572,marginal
1276,1423,41.4,50616.7441,nn05a_20190218_000000.wav,3.767,
1277,1424,49.1,51525.3023,nn05a_20190218_000000.wav,3.628,
1278,1425,35.8,52014.9302,nn05a_20190218_000000.wav,3.442,
1279,1426,52.6,52439.628,nn05a_20190218_000000.wav,3.721,marginal
1280,1427,41.4,53389.0232,nn05a_20190218_000000.wav,4.837,
1281,1428,38.6,53448.3258,nn05a_20190218_000000.wav,3.3480000000000003,marginal
1282,1429,40.7,53452.0931,nn05a_20190218_000000.wav,3.953,marginal
1283,1430,44.2,53515.0698,nn05a_20190218_000000.wav,4.744,
1284,1431,51.2,53515.5814,nn05a_20190218_000000.wav,6.372000000000001,
1285,1432,35.402,53518.5811,nn05a_20190218_000000.wav,5.0310000000000015,marginal
1286,1433,42.1,53534.093,nn05a_20190218_000000.wav,3.209,
1287,1434,37.2,53537.8605,nn05a_20190218_000000.wav,4.419,marginal
1288,1435,48.4,56804.3023,nn05a_20190218_000000.wav,4.372,
1289,1436,45.6,58978.6745,nn05a_20190218_000000.wav,2.605,marginal
1290,1437,36.5,58981.8838,nn05a_20190218_000000.wav,5.72,marginal
1291,1438,46.3,62035.2791,nn05a_20190218_000000.wav,3.488,
1292,1439,192.5,2417.739,nn05b_20180309_000000.wav,5.143,
1293,1440,172.9,2592.9318,nn05b_20180309_000000.wav,4.77,
1294,1441,47.1,2604.0745,nn05b_20180309_000000.wav,6.522,marginal
1295,1442,48.7,3287.9625,nn05b_20180309_000000.wav,4.212,
1296,1443,43.0,3711.1675,nn05b_20180309_000000.wav,4.7330000000000005,
1297,1444,71.4,3877.9378,nn05b_20180309_000000.wav,4.174,
1298,1445,33.1,3891.2794,nn05b_20180309_000000.wav,2.944,marginal
1299,1446,47.805,36913.2424,nn05b_20180309_000000.wav,4.194,marginal
1300,1447,47.6,36920.9627,nn05b_20180309_000000.wav,4.8439999999999985,
1301,1448,35.7,37216.4906,nn05b_20180309_000000.wav,7.305,marginal
1302,1449,31.6,37252.2297,nn05b_20180309_000000.wav,8.943999999999997,marginal
1303,1450,30.5,37261.8072,nn05b_20180309_000000.wav,6.522,marginal
1304,1451,29.925,37271.7865,nn05b_20180309_000000.wav,5.879,marginal
1305,1452,30.27,37281.121,nn05b_20180309_000000.wav,3.242,marginal
1306,1453,29.64,37284.5589,nn05b_20180309_000000.wav,6.093,
1307,1454,33.1,37300.1553,nn05b_20180309_000000.wav,3.354,
1308,1455,42.252,37670.5707,nn05b_20180309_000000.wav,8.424,
1309,1456,32.419000000000004,37682.4325,nn05b_20180309_000000.wav,6.363,
1310,1457,33.463,37694.5727,nn05b_20180309_000000.wav,2.567,
1311,1458,31.415,37710.4072,nn05b_20180309_000000.wav,4.023,
1312,1459,38.244,37722.0905,nn05b_20180309_000000.wav,2.525,marginal
1313,1460,32.012,37727.2175,nn05b_20180309_000000.wav,7.416,marginal
1314,1461,41.622,37769.8723,nn05b_20180309_000000.wav,2.3480000000000003,marginal
1315,1462,29.366,37774.1818,nn05b_20180309_000000.wav,3.381,
1316,1463,45.756,37774.8665,nn05b_20180309_000000.wav,2.44,marginal
1317,1464,32.012,37778.547,nn05b_20180309_000000.wav,4.865,marginal
1318,1465,30.049,37785.2659,nn05b_20180309_000000.wav,5.007,marginal
1319,1466,48.667,37807.383,nn05b_20180309_000000.wav,1.91,marginal
1320,1467,32.667,37824.7956,nn05b_20180309_000000.wav,3.776,marginal
1321,1468,33.1,38288.5154,nn05b_20180309_000000.wav,7.305,
1322,1469,45.073,38356.1179,nn05b_20180309_000000.wav,3.093,marginal
1323,1470,50.7,40401.4843,nn05b_20180309_000000.wav,7.454,
1324,1471,46.1,40465.6583,nn05b_20180309_000000.wav,4.211,
1325,1472,34.2,40477.2111,nn05b_20180309_000000.wav,6.522,
1326,1473,46.6,40481.3478,nn05b_20180309_000000.wav,3.913,marginal
1327,1474,51.2,40519.5837,nn05b_20180309_000000.wav,5.813,
1328,1475,32.6,42187.8819,nn05b_20180309_000000.wav,4.285,marginal
1329,1476,47.1,42196.7514,nn05b_20180309_000000.wav,5.516,
1330,1477,33.6,42202.416,nn05b_20180309_000000.wav,4.211,
1331,1478,52.3,42413.0868,nn05b_20180309_000000.wav,3.838,marginal
1332,1479,44.264,42437.2455,nn05b_20180309_000000.wav,5.8420000000000005,
1333,1480,51.2,45131.7577,nn05b_20180309_000000.wav,4.285,
1334,1481,50.7,46982.8136,nn05b_20180309_000000.wav,4.1,marginal
1335,1482,44.5,48330.3167,nn05b_20180309_000000.wav,5.441,
1336,1483,34.2,48339.857,nn05b_20180309_000000.wav,3.689,
1337,1484,51.8,49456.4532,nn05b_20180309_000000.wav,6.224,
1338,1485,43.5,51099.4843,nn05b_20180309_000000.wav,7.044,
1339,1486,30.0,51108.652,nn05b_20180309_000000.wav,5.6789999999999985,
1340,1487,51.8,51115.9564,nn05b_20180309_000000.wav,3.69,
1341,1488,44.0,53529.3352,nn05b_20180309_000000.wav,3.839,
1342,1489,31.6,53857.9191,nn05b_20180309_000000.wav,4.211,
1343,1490,39.9,54023.0496,nn05b_20180309_000000.wav,6.372999999999998,
1344,1491,47.6,54131.1614,nn05b_20180309_000000.wav,5.367000000000001,
1345,1492,34.2,54156.1303,nn05b_20180309_000000.wav,3.988,marginal
1346,1493,67.3,56046.4284,nn05b_20180309_000000.wav,3.28,
1347,1494,66.2,56050.7514,nn05b_20180309_000000.wav,3.056,
1348,1495,35.7,58324.5279,nn05b_20180309_000000.wav,5.18,
1349,1496,36.195,59180.0766,nn05b_20180309_000000.wav,3.724,
1350,1497,35.512,60175.486,nn05b_20180309_000000.wav,5.735,marginal
1351,1498,35.512,60342.921,nn05b_20180309_000000.wav,5.349,marginal
1352,1499,42.341,60608.2991,nn05b_20180309_000000.wav,6.805,marginal
1353,1500,45.405,77719.9734,nn05b_20180309_000000.wav,6.412000000000001,marginal
1354,1501,36.2,34940.0114,nn05b_20180414_000000.wav,5.2639999999999985,marginal
1355,1502,38.2,43023.3723,nn05b_20180414_000000.wav,1.798,marginal
1356,1503,72.4,46949.281,nn05b_20180414_000000.wav,4.75,
1357,1504,126.3,47056.8103,nn05b_20180414_000000.wav,6.334,
1358,1505,69.7,47155.8659,nn05b_20180414_000000.wav,4.579,
1359,1506,72.4,47251.3695,nn05b_20180414_000000.wav,3.98,
1360,1507,50.207,47254.7931,nn05b_20180414_000000.wav,4.753,
1361,1508,42.3,47496.8988,nn05b_20180414_000000.wav,4.408,
1362,1509,63.5,47855.8973,nn05b_20180414_000000.wav,5.007,
1363,1510,45.1,47881.4036,nn05b_20180414_000000.wav,1.455,
1364,1511,47.1,47905.5321,nn05b_20180414_000000.wav,1.969,
1365,1512,47.928,29685.279,nn05b_20180522_000000.wav,9.281,
1366,1513,35.315,29707.938,nn05b_20180522_000000.wav,4.317,
1367,1514,36.577,30110.6434,nn05b_20180522_000000.wav,3.645,marginal
1368,1515,30.901,30246.9036,nn05b_20180522_000000.wav,6.513,marginal
1369,1516,31.4,30294.074,nn05b_20180522_000000.wav,5.329,
1370,1517,32.162,30355.863,nn05b_20180522_000000.wav,4.258,marginal
1371,1518,47.928,30456.484,nn05b_20180522_000000.wav,5.856,
1372,1519,47.928,30565.64,nn05b_20180522_000000.wav,5.745,
1373,1520,36.0,58223.59,nn05b_20180522_000000.wav,5.0310000000000015,
1374,1521,32.6,60822.932,nn05b_20180522_000000.wav,2.05,marginal
1375,1522,36.0,62240.236,nn05b_20180522_000000.wav,5.255,
1376,1523,39.5,62474.087,nn05b_20180522_000000.wav,2.832,
1377,1524,57.387,62566.211,nn05b_20180522_000000.wav,3.317,
1378,1525,32.6,62573.515,nn05b_20180522_000000.wav,2.236,
1379,1526,52.342,63373.789,nn05b_20180522_000000.wav,6.335,
1380,1527,38.4,63490.807,nn05b_20180522_000000.wav,2.795,marginal
1381,1528,32.6,63813.988,nn05b_20180522_000000.wav,3.988,
1382,1529,31.4,64283.106,nn05b_20180522_000000.wav,5.776,
1383,1530,49.18899999999999,65935.565,nn05b_20180522_000000.wav,2.385,
1384,1531,42.831,63622.6034,nn05b_20180617_000000.wav,7.352,
1385,1532,37.244,63711.8866,nn05b_20180617_000000.wav,3.4360000000000004,
1386,1533,38.175,63762.0813,nn05b_20180617_000000.wav,4.064,
1387,1534,38.175,63923.0097,nn05b_20180617_000000.wav,4.988,
1388,1535,37.244,63979.2635,nn05b_20180617_000000.wav,3.0660000000000003,
1389,1536,39.106,64023.4728,nn05b_20180617_000000.wav,5.653,
1390,1537,111.732,64130.9556,nn05b_20180617_000000.wav,9.716,
1391,1538,67.039,64145.7339,nn05b_20180617_000000.wav,2.882,
1392,1539,54.935,64233.0442,nn05b_20180617_000000.wav,3.88,
1393,1540,54.935,64370.697,nn05b_20180617_000000.wav,4.064,marginal
1394,1541,44.207,64376.6084,nn05b_20180617_000000.wav,5.475,
1395,1542,54.004,64385.0689,nn05b_20180617_000000.wav,7.252000000000002,
1396,1543,59.59,64396.5591,nn05b_20180617_000000.wav,3.916,
1397,1544,44.69300000000001,64406.1649,nn05b_20180617_000000.wav,3.695,marginal
1398,1547,48.6,60861.205,nn05b_20190209_000000.wav,3.5780000000000003,
1399,1548,49.2,63887.2546,nn05b_20190209_000000.wav,1.453,
1400,1549,94.6,63947.4037,nn05b_20190209_000000.wav,4.77,
1401,1550,65.0,64659.913,nn05b_20190209_000000.wav,5.516,
1402,1551,63.1,64724.6833,nn05b_20190209_000000.wav,3.503,
1403,1552,54.9,64825.9006,nn05b_20190209_000000.wav,1.342,
1404,1553,59.9,64938.8571,nn05b_20190209_000000.wav,6.819,
1405,1554,59.3,65302.9565,nn05b_20190209_000000.wav,5.814,
1406,1555,53.6,65544.2235,nn05b_20190209_000000.wav,5.962999999999999,
1407,1556,63.1,66868.3229,nn05b_20190209_000000.wav,4.025,
1408,1557,46.0,66979.4534,nn05b_20190209_000000.wav,1.565,
1409,1558,43.5,66984.7453,nn05b_20190209_000000.wav,2.757,marginal
1410,1573,42.3,2549.404,nn05d_20180702_000000.wav,3.653,
1411,1574,39.277,37778.72,nn05d_20180702_000000.wav,11.081,
1412,1575,33.4,51508.584,nn05d_20180702_000000.wav,3.429,
1413,1576,32.3,52255.081,nn05d_20180702_000000.wav,7.23,
1414,1577,31.2,53514.298,nn05d_20180702_000000.wav,2.721,marginal
1415,1578,30.1,54474.559,nn05d_20180702_000000.wav,3.5410000000000004,marginal
1416,1579,33.4,55204.36,nn05d_20180702_000000.wav,6.112,
1417,1580,34.5,55397.068,nn05d_20180702_000000.wav,6.187,
1418,1581,39.0,59579.478,nn05d_20180702_000000.wav,3.056,marginal
1419,1582,38.872,59757.1616,nn05d_20180702_000000.wav,4.814,
1420,1583,40.1,59924.609,nn05d_20180702_000000.wav,3.727,
1421,1584,40.1,60265.602,nn05d_20180702_000000.wav,2.609,marginal
1422,1585,39.0,81556.211,nn05d_20180702_000000.wav,3.69,marginal
1423,1588,51.4,57206.679,nn05d_20181118_000000.wav,5.735,
1424,1589,47.8,57767.863,nn05d_20181118_000000.wav,8.217,
1425,1590,61.0,58712.4736,nn05d_20181118_000000.wav,7.874,
1426,1591,54.4,59275.241,nn05d_20181118_000000.wav,5.392,marginal
1427,1592,47.8,59309.5549,nn05d_20181118_000000.wav,6.869,
1428,1593,41.9,59313.642,nn05d_20181118_000000.wav,3.681,
1429,1594,49.2,59315.6963,nn05d_20181118_000000.wav,3.039,
1430,1595,49.2,59320.8745,nn05d_20181118_000000.wav,5.007,
1431,1596,39.0,59330.2467,nn05d_20181118_000000.wav,3.338,
1432,1597,47.8,59332.8894,nn05d_20181118_000000.wav,7.318,marginal
1433,1598,44.1,59345.8481,nn05d_20181118_000000.wav,6.933,
1434,1599,43.64100000000001,59363.5227,nn05d_20181118_000000.wav,6.612,
1435,1600,42.394,59368.5385,nn05d_20181118_000000.wav,2.395,
1436,1601,44.414,59375.2489,nn05d_20181118_000000.wav,6.254,marginal
1437,1602,30.9,59402.0307,nn05d_20181118_000000.wav,5.478,marginal
1438,1603,36.7,59412.3017,nn05d_20181118_000000.wav,4.836,
1439,1604,50.7,59727.3253,nn05d_20181118_000000.wav,6.462999999999999,
1440,1605,36.7,59843.4993,nn05d_20181118_000000.wav,4.3660000000000005,marginal
1441,1606,47.8,60110.20400000001,nn05d_20181118_000000.wav,3.21,
1442,1607,39.0,60246.8345,nn05d_20181118_000000.wav,3.594,marginal
1443,1608,35.3,60299.3366,nn05d_20181118_000000.wav,2.0540000000000003,marginal
1444,1609,36.0,60339.642,nn05d_20181118_000000.wav,3.124,marginal
1445,1610,49.2,60348.2867,nn05d_20181118_000000.wav,4.023,marginal
1446,1611,50.7,60729.2824,nn05d_20181118_000000.wav,3.594,
1447,1612,41.2,60908.9915,nn05d_20181118_000000.wav,2.0540000000000003,
1448,1613,42.6,61109.7217,nn05d_20181118_000000.wav,4.023,marginal
1449,1614,52.2,63390.0984,nn05d_20181118_000000.wav,2.311,
1450,1615,47.8,63392.4094,nn05d_20181118_000000.wav,2.011,marginal
1451,1625,37.333,9834.8942,nn06a_20180512_000000.wav,1.7519999999999998,marginal
1452,1626,42.9,9843.2049,nn06a_20180512_000000.wav,5.143,marginal
1453,1627,34.115,9874.2856,nn06a_20180512_000000.wav,1.714,marginal
1454,1628,41.1,9882.7452,nn06a_20180512_000000.wav,3.466,marginal
1455,1629,156.7,22187.18,nn06a_20180512_000000.wav,1.714,
1456,1630,157.3,22190.0496,nn06a_20180512_000000.wav,1.528,
1457,1631,156.4,22192.9564,nn06a_20180512_000000.wav,1.789,
1458,1632,153.8,22196.0869,nn06a_20180512_000000.wav,2.161,
1459,1633,152.6,22199.18,nn06a_20180512_000000.wav,1.453,
1460,1634,148.8,22201.8073,nn06a_20180512_000000.wav,1.379,
1461,1635,62.8,22204.5092,nn06a_20180512_000000.wav,2.3480000000000003,
1462,1636,54.6,22208.8695,nn06a_20180512_000000.wav,2.012,
1463,1637,58.1,22211.5527,nn06a_20180512_000000.wav,3.876,
1464,1638,41.7,22217.7018,nn06a_20180512_000000.wav,2.199,
1465,1639,49.3,22221.5031,nn06a_20180512_000000.wav,3.727,
1466,1640,46.4,22234.7701,nn06a_20180512_000000.wav,3.131,
1467,1641,53.4,22242.6708,nn06a_20180512_000000.wav,3.056,
1468,1642,49.9,22249.7887,nn06a_20180512_000000.wav,2.459,
